Symbol,Name,Market Cap,Industry,Sector
OPY,Oppenheimer Holdings Inc.,421733088,capital-markets,Financial-Services
SWIN,Solowin Holdings,209338000,capital-markets,Financial-Services
PROP,Prairie Operating Co.,160773504,capital-markets,Financial-Services
GSIW,Garden Stage Limited,116662504,capital-markets,Financial-Services
SRL,Scully Royalty Ltd.,89230248,capital-markets,Financial-Services
MDBH,"MDB Capital Holdings, LLC",83474752,capital-markets,Financial-Services
SPGI,S&P Global Inc.,133038817280,financial-data-stock-exchanges,Financial-Services
ICE,"Intercontinental Exchange, Inc.",74852843520,financial-data-stock-exchanges,Financial-Services
CME,CME Group Inc.,74767491072,financial-data-stock-exchanges,Financial-Services
MCO,Moody's Corporation,69493678080,financial-data-stock-exchanges,Financial-Services
COIN,"Coinbase Global, Inc.",54823276544,financial-data-stock-exchanges,Financial-Services
MSCI,MSCI Inc.,37000871936,financial-data-stock-exchanges,Financial-Services
NDAQ,"Nasdaq, Inc.",35093561344,financial-data-stock-exchanges,Financial-Services
CBOE,"Cboe Global Markets, Inc.",18893019136,financial-data-stock-exchanges,Financial-Services
FDS,FactSet Research Systems Inc.,16323091456,financial-data-stock-exchanges,Financial-Services
MORN,"Morningstar, Inc.",12568488960,financial-data-stock-exchanges,Financial-Services
DNB,"Dun & Bradstreet Holdings, Inc.",4303219200,financial-data-stock-exchanges,Financial-Services
PGR,The Progressive Corporation,122245013504,insurance-property-casualty,Financial-Services
CB,Chubb Limited,100922392576,insurance-property-casualty,Financial-Services
TRV,"The Travelers Companies, Inc.",48970153984,insurance-property-casualty,Financial-Services
ALL,The Allstate Corporation,44385222656,insurance-property-casualty,Financial-Services
HIG,"The Hartford Financial Services Group, Inc.",28954415104,insurance-property-casualty,Financial-Services
WRB,W. R. Berkley Corporation,21070733312,insurance-property-casualty,Financial-Services
MKL,Markel Group Inc.,20557891584,insurance-property-casualty,Financial-Services
CINF,Cincinnati Financial Corporation,18323210240,insurance-property-casualty,Financial-Services
L,Loews Corporation,16966300672,insurance-property-casualty,Financial-Services
CNA,CNA Financial Corporation,12027916288,insurance-property-casualty,Financial-Services
AFG,"American Financial Group, Inc.",10685494272,insurance-property-casualty,Financial-Services
KNSL,"Kinsale Capital Group, Inc.",8900197376,insurance-property-casualty,Financial-Services
RLI,RLI Corp.,6562570752,insurance-property-casualty,Financial-Services
SIGI,"Selective Insurance Group, Inc.",5860957184,insurance-property-casualty,Financial-Services
THG,"The Hanover Insurance Group, Inc.",4803408896,insurance-property-casualty,Financial-Services
WTM,"White Mountains Insurance Group, Ltd.",4624907776,insurance-property-casualty,Financial-Services
KMPR,Kemper Corporation,3796861184,insurance-property-casualty,Financial-Services
MCY,Mercury General Corporation,3028799232,insurance-property-casualty,Financial-Services
HGTY,"Hagerty, Inc.",3003016192,insurance-property-casualty,Financial-Services
PLMR,"Palomar Holdings, Inc.",2014123264,insurance-property-casualty,Financial-Services
STC,Stewart Information Services Corporation,1743495808,insurance-property-casualty,Financial-Services
HMN,Horace Mann Educators Corporation,1535978752,insurance-property-casualty,Financial-Services
SKWD,"Skyward Specialty Insurance Group, Inc.",1503012224,insurance-property-casualty,Financial-Services
LMND,"Lemonade, Inc.",1225317760,insurance-property-casualty,Financial-Services
SAFT,"Safety Insurance Group, Inc.",1178034048,insurance-property-casualty,Financial-Services
HCI,"HCI Group, Inc.",1161518464,insurance-property-casualty,Financial-Services
ROOT,"Root, Inc.",839970624,insurance-property-casualty,Financial-Services
PRA,ProAssurance Corporation,747767360,insurance-property-casualty,Financial-Services
UFCS,"United Fire Group, Inc.",572479552,insurance-property-casualty,Financial-Services
UVE,"Universal Insurance Holdings, Inc.",569717760,insurance-property-casualty,Financial-Services
ACIC,American Coastal Insurance Corporation,493768832,insurance-property-casualty,Financial-Services
DGICA,Donegal Group Inc.,448299040,insurance-property-casualty,Financial-Services
GBLI,"Global Indemnity Group, LLC",439558176,insurance-property-casualty,Financial-Services
NODK,"NI Holdings, Inc.",307998432,insurance-property-casualty,Financial-Services
HRTG,"Heritage Insurance Holdings, Inc.",249687456,insurance-property-casualty,Financial-Services
MMC,"Marsh & McLennan Companies, Inc.",98185109504,insurance-brokers,Financial-Services
AON,Aon plc,60874158080,insurance-brokers,Financial-Services
AJG,Arthur J. Gallagher & Co.,52164141056,insurance-brokers,Financial-Services
WTW,Willis Towers Watson Public Limited Company,25762449408,insurance-brokers,Financial-Services
BRO,"Brown & Brown, Inc.",23818291200,insurance-brokers,Financial-Services
ERIE,Erie Indemnity Company,20393584640,insurance-brokers,Financial-Services
CRVL,CorVel Corporation,4145538560,insurance-brokers,Financial-Services
BRP,"The Baldwin Insurance Group, Inc.",1816139136,insurance-brokers,Financial-Services
CRD-A,Crawford & Company,459789088,insurance-brokers,Financial-Services
MET,"MetLife, Inc.",50148392960,insurance-life,Financial-Services
AFL,Aflac Incorporated,47281754112,insurance-life,Financial-Services
PRU,"Prudential Financial, Inc.",40309870592,insurance-life,Financial-Services
UNM,Unum Group,9775950848,insurance-life,Financial-Services
PRI,"Primerica, Inc.",7563882496,insurance-life,Financial-Services
GL,Globe Life Inc.,7292561408,insurance-life,Financial-Services
JXN,Jackson Financial Inc.,5452379136,insurance-life,Financial-Services
FG,"F&G Annuities & Life, Inc.",5033345536,insurance-life,Financial-Services
LNC,Lincoln National Corporation,4777759232,insurance-life,Financial-Services
AEL,American Equity Investment Life Holding Company,4493442048,insurance-life,Financial-Services
BHF,"Brighthouse Financial, Inc.",3061816320,insurance-life,Financial-Services
CNO,"CNO Financial Group, Inc.",2943305728,insurance-life,Financial-Services
GNW,"Genworth Financial, Inc.",2840809216,insurance-life,Financial-Services
NWLI,"National Western Life Group, Inc.",1776123136,insurance-life,Financial-Services
ABL,"Abacus Life, Inc.",770878848,insurance-life,Financial-Services
FNF,"Fidelity National Financial, Inc.",14077222912,insurance-specialty,Financial-Services
RYAN,"Ryan Specialty Holdings, Inc.",13419715584,insurance-specialty,Financial-Services
AIZ,"Assurant, Inc.",9165298688,insurance-specialty,Financial-Services
ESNT,Essent Group Ltd.,5822145024,insurance-specialty,Financial-Services
FAF,First American Financial Corporation,5640510976,insurance-specialty,Financial-Services
AXS,AXIS Capital Holdings Limited,5535917568,insurance-specialty,Financial-Services
MTG,MGIC Investment Corporation,5502355456,insurance-specialty,Financial-Services
ACT,"Enact Holdings, Inc.",4809989120,insurance-specialty,Financial-Services
RDN,Radian Group Inc.,4664962048,insurance-specialty,Financial-Services
AGO,Assured Guaranty Ltd.,4323108864,insurance-specialty,Financial-Services
NMIH,"NMI Holdings, Inc.",2609746688,insurance-specialty,Financial-Services
EIG,"Employers Holdings, Inc.",1082420864,insurance-specialty,Financial-Services
AMSF,"AMERISAFE, Inc.",901641152,insurance-specialty,Financial-Services
TRUP,"Trupanion, Inc.",833600768,insurance-specialty,Financial-Services
AMBC,"Ambac Financial Group, Inc.",663450752,insurance-specialty,Financial-Services
TIPT,Tiptree Inc.,612475200,insurance-specialty,Financial-Services
HIPO,Hippo Holdings Inc.,445883648,insurance-specialty,Financial-Services
JRVR,"James River Group Holdings, Ltd.",333592672,insurance-specialty,Financial-Services
MBI,MBIA Inc.,327140256,insurance-specialty,Financial-Services
ITIC,Investors Title Company,300174240,insurance-specialty,Financial-Services
RKT,"Rocket Companies, Inc.",26431090688,mortgage-finance,Financial-Services
UWMC,UWM Holdings Corporation,10856743936,mortgage-finance,Financial-Services
COOP,Mr. Cooper Group Inc.,5184152064,mortgage-finance,Financial-Services
PFSI,"PennyMac Financial Services, Inc.",4625818112,mortgage-finance,Financial-Services
WD,"Walker & Dunlop, Inc.",3210974720,mortgage-finance,Financial-Services
ECPG,"Encore Capital Group, Inc.",1014273024,mortgage-finance,Financial-Services
GHLD,Guild Holdings Company,854214336,mortgage-finance,Financial-Services
VEL,"Velocity Financial, Inc.",571643904,mortgage-finance,Financial-Services
GHI,Greystone Housing Impact Investors LP,357194784,mortgage-finance,Financial-Services
OCN,Ocwen Financial Corporation,200863424,mortgage-finance,Financial-Services
SNFCA,Security National Financial Corporation,146483840,mortgage-finance,Financial-Services
EG,"Everest Group, Ltd.",16093526016,insurance-reinsurance,Financial-Services
RGA,"Reinsurance Group of America, Incorporated",13266956288,insurance-reinsurance,Financial-Services
RNR,RenaissanceRe Holdings Ltd.,11544543232,insurance-reinsurance,Financial-Services
SPNT,SiriusPoint Ltd.,2061127424,insurance-reinsurance,Financial-Services
HG,"Hamilton Insurance Group, Ltd.",1564032256,insurance-reinsurance,Financial-Services
CVII,Churchill Capital Corp VII,983400576,shell-companies,Financial-Services
AACT,Ares Acquisition Corporation II,663750016,shell-companies,Financial-Services
ALCC,AltC Acquisition Corp.,639180416,shell-companies,Financial-Services
ANSC,Agriculture & Natural Solutions Acquisition Corporation,441384352,shell-companies,Financial-Services
NETD,Nabors Energy Transition Corp. II,406031232,shell-companies,Financial-Services
SCRM,Screaming Eagle Acquisition Corp.,402002976,shell-companies,Financial-Services
RRAC,Rigel Resource Acquisition Corp.,361108192,shell-companies,Financial-Services
IPXX,Inflection Point Acquisition Corp. II,329062496,shell-companies,Financial-Services
HYAC,Haymaker Acquisition Corp. 4,310249792,shell-companies,Financial-Services
JWSM,Jaws Mustang Acquisition Corporation,300639808,shell-companies,Financial-Services
TRTL,TortoiseEcofin Acquisition Corp. III,280385440,shell-companies,Financial-Services
LEGT,Legato Merger Corp. III,260573952,shell-companies,Financial-Services
SLAM,Slam Corp.,258921120,shell-companies,Financial-Services
PLAO,Patria Latin American Opportunity Acquisition Corp.,256629872,shell-companies,Financial-Services
CLBR,Colombier Acquisition Corp. II,253575008,shell-companies,Financial-Services
SVII,Spring Valley Acquisition Corp. II,246463632,shell-companies,Financial-Services
PLMJ,Plum Acquisition Corp. III,242979760,shell-companies,Financial-Services
RENE,Cartesian Growth Corporation II,242366928,shell-companies,Financial-Services
HLXB,Helix Acquisition Corp. II,234359056,shell-companies,Financial-Services
CNDA,Concord Acquisition Corp II,229818896,shell-companies,Financial-Services
IVCB,Investcorp Europe Acquisition Corp I,228932912,shell-companies,Financial-Services
SBXC,SilverBox Corp III,218385008,shell-companies,Financial-Services
KVAC,Keen Vision Acquisition Corporation,203731376,shell-companies,Financial-Services
GHIX,"Gores Holdings IX, Inc.",201893696,shell-companies,Financial-Services
SEDA,SDCL EDGE Acquisition Corporation,200488992,shell-companies,Financial-Services
MCAA,Mountain & Co. I Acquisition Corp.,199561440,shell-companies,Financial-Services
CONX,CONX Corp.,183449936,shell-companies,Financial-Services
IVCA,Investcorp India Acquisition Corp,183067328,shell-companies,Financial-Services
TRIS,Tristar Acquisition I Corp.,180601152,shell-companies,Financial-Services
APCA,AP Acquisition Corp.,177074096,shell-companies,Financial-Services
PEGR,Project Energy Reimagined Acquisition Corp.,166001104,shell-companies,Financial-Services
HCVI,Hennessy Capital Investment Corp. VI,174648608,shell-companies,Financial-Services
PPYA,Papaya Growth Opportunity Corp. I,172820576,shell-companies,Financial-Services
EVE,EVe Mobility Acquisition Corp,171635200,shell-companies,Financial-Services
SKGR,SK Growth Opportunities Corporation,169562816,shell-companies,Financial-Services
GAQ,Generation Asia I Acquisition Limited,169357440,shell-companies,Financial-Services
SPKL,Spark I Acquisition Corporation,169147632,shell-companies,Financial-Services
BRKH,Burtech Acquisition Corp.,168760848,shell-companies,Financial-Services
LCW,Learn CW Investment Corporation,165142528,shell-companies,Financial-Services
NFYS,Enphys Acquisition Corp.,162073696,shell-companies,Financial-Services
ALCY,Alchemy Investments Acquisition Corp 1,159735232,shell-companies,Financial-Services
BFAC,Battery Future Acquisition Corp.,153407072,shell-companies,Financial-Services
EMLD,FTAC Emerald Acquisition Corp.,152530928,shell-companies,Financial-Services
ESHA,ESH Acquisition Corp.,152196752,shell-companies,Financial-Services
BCSA,Blockchain Coinvestors Acquisition Corp. I,150189888,shell-companies,Financial-Services
VCXB,10X Capital Venture Acquisition Corp. III,144741472,shell-companies,Financial-Services
ISRL,Israel Acquisitions Corp,140054832,shell-companies,Financial-Services
ALSA,Alpha Star Acquisition Corporation,139615536,shell-companies,Financial-Services
TWLV,Twelve Seas Investment Company II,139343920,shell-companies,Financial-Services
ATEK,Athena Technology Acquisition Corp. II,135130592,shell-companies,Financial-Services
VMCA,Valuence Merger Corp. I,133999000,shell-companies,Financial-Services
TLGY,TLGY Acquisition Corporation,132849272,shell-companies,Financial-Services
MNTN,Everest Consolidator Acquisition Corporation,131559704,shell-companies,Financial-Services
NNAG,99 Acquisition Group Inc.,131031504,shell-companies,Financial-Services
PHYT,Pyrophyte Acquisition Corp.,128617920,shell-companies,Financial-Services
KCGI,Kensington Capital Acquisition Corp. V,125183136,shell-companies,Financial-Services
NPAB,New Providence Acquisition Corp. II,124623672,shell-companies,Financial-Services
PLMI,Plum Acquisition Corp. I,124719608,shell-companies,Financial-Services
EVGR,Evergreen Corporation,124296472,shell-companies,Financial-Services
GATE,Marblegate Acquisition Corp.,123249352,shell-companies,Financial-Services
BOCN,Blue Ocean Acquisition Corp.,121219120,shell-companies,Financial-Services
COOL,Corner Growth Acquisition Corp.,118870896,shell-companies,Financial-Services
RCFA,RCF Acquisition Corp.,118331344,shell-companies,Financial-Services
BYNO,byNordic Acquisition Corporation,114580744,shell-companies,Financial-Services
APXI,APx Acquisition Corp. I,113651232,shell-companies,Financial-Services
CDAQ,Compass Digital Acquisition Corp.,113241744,shell-companies,Financial-Services
PFTA,Perception Capital Corp. III,111465384,shell-companies,Financial-Services
CITE,Cartica Acquisition Corp,111003640,shell-companies,Financial-Services
CMCA,Capitalworks Emerging Markets Acquisition Corp,109582464,shell-companies,Financial-Services
